"","Independent","Dependent"
"184",-0.0513541973916917,-0.0348898910497488
"185",-0.054823231102474,-0.00765002861367514
"186",-0.0286294802904749,-0.00829856538823124
"187",-0.0376694232772897,-0.037225487734995
"188",-0.0543289542698775,-0.0436115191659567
"189",-0.0530872586419867,-0.0499804257276398
"190",-0.0108917205152249,-0.0642283130762405
"191",-0.0391443484792578,-0.0398146820913629
"192",-0.0266638647853607,-0.0318786845867007
"193",-0.0140135758099508,-0.0514277027999574
"194",-0.0308278502516543,-0.00764015261475136
"195",-0.0387248916471814,-0.0233160673005447
"196",-0.0317807565046379,-0.0383210861330181
"197",-0.0629853255101876,-0.00745749276434754
"198",-0.0592336046262136,-0.0114100899814651
"199",-0.0806615811527689,-0.0149914301126367
"200",-0.0992250448883743,-0.0288095795588537
"201",-0.0737793195826315,-0.0335797081987161
"202",-0.0666222571914463,-0.0330432418405594
"203",-0.0866004219095757,-0.0142421769083595
"204",-0.0717205786467269,-0.00137640314311054
"205",-0.090117291649147,-0.00694769064668957
"206",-0.0942403241606928,-0.0139214072560346
"207",-0.10937011475434,-0.0508487517782855
"208",-0.0918962810871192,-0.0587686736857675
"209",-0.116150036797946,-0.0575336711357832
"210",-0.107026133833536,-0.0702247351909166
"211",-0.120772632882885,-0.0719091379645523
"212",-0.132236862150619,-0.0443297419263699
"213",-0.130190393335841,-0.100196061203855
"214",-0.119238174575896,-0.0616438035306158
"215",-0.0957179641699056,-0.0686375080530527
"216",-0.073569625884133,-0.0752702306298495
"217",-0.110241776257074,-0.0780488863303546
"218",-0.0845258700322839,-0.084630039808916
"219",-0.0789205350493978,-0.102901190667939
"220",-0.0934118630222429,-0.112358309320949
"221",-0.0759996590559625,-0.0911896293090691
"222",-0.071340210318993,-0.131172406867926
"223",-0.0772873200686165,-0.114800200357026
"224",-0.0776820839393349,-0.0991264773287285
"225",-0.0890866763012614,-0.0833262402711602
"226",-0.104293976900136,-0.0869283950372929
"227",-0.0567365892503469,-0.0623414942099058
"228",-0.0717468397607163,-0.0610571550375422
"229",-0.072092210592229,-0.0250821953403464
"230",-0.0682000796331312,-0.0453356966141659
"231",-0.0419612730937738,-0.0397412938508446
"232",-0.03914746254523,-0.0269509198362023
"233",-0.0381293069596309,-0.034024098496559
"234",-0.041520195035188,-0.0405308812466838
"235",-0.0666898695335646,-0.0579300720399111
"236",-0.00468575649295189,-0.076455162179156
"237",-0.0596088385753437,-0.0643532684690321
"238",-0.0302443843915428,-0.0436389394621572
"239",-0.0298272085964653,-0.0317627512997808
"240",-0.0275558292876702,-0.0272044003332945
"241",-0.021783259043352,-0.0242061372742128
"242",-0.0315220564339465,-0.0166923284509451
"243",-0.0554829997623074,-0.0620534993407123
"244",-0.046586992422305,-0.0592013049009014
"245",-0.0321731177690409,-0.076825695312934
"246",-0.0511383693305958,-0.0811288959489593
"247",-0.0680473741367613,-0.0493466498287722
"248",-0.0762206692607027,-0.0483311041003207
"249",-0.0547945588313311,-0.0682279982808951
"250",-0.0561466329934569,-0.040904459875947
"251",-0.0745342787169983,-0.045235847378475
"252",-0.0824358118831414,-0.0506880982623169
"253",-0.086526429755612,-0.0477289347235883
"254",-0.0845052133927008,-0.0824753856477002
"255",-0.0691433378913716,-0.077442501575369
"256",-0.0632567772119596,-0.082104232608176
"257",-0.0607038544925272,-0.0652898969894814
"258",-0.0798592098264317,-0.0799421048777167
"259",-0.0614857031371013,-0.0543930508686749
"260",-0.0634187237965537,-0.0345115966770342
"261",-0.0569270202203953,-0.0401427953313113
"262",-0.0442389663801995,-0.0450922822306458
"263",-0.0390248620782189,-0.0518944934450356
"264",-0.0460851054534135,-0.089764158069119
"265",-0.0746447523772518,-0.0826378753038607
"266",-0.038444232468811,-0.0916658660976063
"267",-0.0389210400040392,-0.0883030926106507
"268",-0.0447061704527915,-0.0946208854209891
"269",-0.0403821379841995,-0.0921256435097645
"270",-0.040390686845196,-0.0824197615106453
"271",-0.0303054781288197,-0.0755652890688476
"272",-0.0589326737710573,-0.065876654429607
"273",-0.0270871095643271,-0.077924279701691
"274",-0.0365229202053776,-0.0646597178320962
"275",-0.0424436041321949,-0.0847208967978316
"276",-0.0524722839561326,-0.0701138507134006
"277",-0.0318383791225144,-0.0747690471951596
"278",-0.0743732614050336,-0.067146009358503
"279",-0.0506276337843901,-0.0560894712405803
"280",-0.0752804179736074,-0.0864969010461214
"281",-0.0832614274559152,-0.0599701967945428
"282",-0.0436194492606788,-0.0599744347203516
"283",-0.0844458031769256,-0.0470835224160637
"284",-0.0369326754148781,-0.0639273424418876
"285",-0.0275342631896895,-0.0685647614374022
"286",-0.0673190427583338,-0.0548866250442242
"287",-0.0553023226821647,-0.0597647566727797
"288",-0.0692194519388981,-0.0577567168702478
"289",-0.0704610377998271,-0.041955501165167
"290",-0.076266249522105,-0.0676800006016205
"291",-0.0703896509976354,-0.076414991473501
"292",-0.0854251512977456,-0.0753105855886742
"293",-0.0565948304620842,-0.0664076950776751
"294",-0.0603168169572999,-0.0693535503023454
"295",-0.0462201253175172,-0.0484822235622944
"296",-0.02590764754517,-0.0770213379119781
"297",-0.0146126114885219,-0.0466876857787946
"298",-0.0188979974637737,-0.077899560125179
"299",-0.0649497866880621,-0.0625816837057687
"300",-0.0595253744901147,-0.0869322239837901
"301",-0.0637953321161795,-0.0764413914057507
"302",-0.0542489236660576,-0.042974320828724
"303",-0.0690629144850149,-0.040159733603344
"304",-0.0520071809096571,-0.0637675338964219
"305",-0.0291011759028426,-0.0508041995658008
"306",-0.0149723511316567,-0.0453548549895336
"307",-0.0200945340130805,-0.0535691603119567
"308",0.00810934191530698,-0.0875746716724181
"309",-0.0164069251619131,-0.0896900307506547
"310",0.0127877703757112,-0.0867788923724245
"311",-0.043473115311626,-0.032918045131876
"312",-0.00457148686671825,-0.0559758410108562
"313",-0.00243789490671479,-0.0487849952698625
"314",-0.0325211442968263,-0.0367513395413269
"315",0.000147660185290215,-0.0315272878304824
"316",-0.00842159127687814,-0.0135408873778814
"317",0.0242829824743448,-0.0667159587476172
"318",0.0289555687039219,-0.0204052609708575
"319",0.0155476052757026,-0.0427428901840846
"320",0.00632308542452958,-0.0741011638012558
"321",0.0109870033673266,-0.0400169339255755
"322",0.00186053731891738,-0.0323396683201686
"323",-0.00802666510210096,-0.0603735201051235
"324",0.00314302110965212,-0.0760582025430475
"325",-0.00103511789752779,-0.0776844310886631
"326",0.0129198337800724,-0.0819679605070225
"327",0.00954107469742361,-0.102878008602794
"328",0.00902562188736771,-0.0723680682428446
"329",-0.0164597819291335,-0.0535557011614058
"330",0.012918239809967,-0.0887263738831489
"331",-0.0221836232878694,-0.0688033862515728
"332",0.00288607129464388,-0.0615956737969546
"333",-0.00863786059598735,-0.0626491742680447
"334",-0.0156652027418539,-0.0515338644160267
"335",-0.0254292666979156,-0.0618458170604807
"336",-0.00956043356163091,-0.0388087268889116
"337",-0.0478886160863776,-0.0895824671561686
"338",-0.0400213511340542,-0.065298011780653
"339",-0.000903925263143054,-0.0778782572127215
"340",-0.0165132185851353,-0.0661551990716123
"341",-0.00608591819574221,-0.0853187333186889
"342",-0.0411784908561822,-0.067949098743471
"343",-0.0491944046836194,-0.0944428182658131
"344",-0.0468819369792536,-0.0911307292940638
"345",-0.08132683978777,-0.087671589013827
"346",-0.0590029570540809,-0.0601979335775267
"347",-0.0578264331748,-0.0744587884970624
"348",-0.067396270230555,-0.0778041841347285
"349",-0.0754028168387716,-0.0780126123104566
"350",-0.0663634980976598,-0.0560059200685206
"351",-0.0545482603204005,-0.0766563905306272
"352",-0.0356432416475844,-0.0672254982649887
"353",-0.061399879867595,-0.0364375667608783
"354",-0.0357934982442176,-0.0451979431139058
"355",-0.0355712646131944,-0.0646247952817644
"356",-0.0359515802505836,-0.0570454180149668
"357",-0.059024946043574,-0.0866446209510133
"358",-0.0405623543499679,-0.0887814430592749
"359",-0.0434201169312281,-0.0747662499892504
"360",-0.0262657188938899,-0.0607496256820624
"361",-0.0346194500349586,-0.0767654596863997
"362",-0.0471169172557815,-0.061693705295552
"363",-0.029316414657255,-0.0218392044853712
"364",-0.0326678375945097,-0.00661367414967891
"365",-0.0537252366480077,-0.0176450470945076
"366",-0.0370971174752919,-0.0366405507392051
"367",-0.0489437464754624,-0.0556728157438454
"368",-0.0353649890866971,-0.0524682614893852
"369",-0.0210206521685166,-0.0666001048011015
"370",-0.0489936080254653,-0.0370197439789071
"371",-0.0267158950021917,-0.0400933620749511
"372",0.000949898320558238,-0.0601222003620144
"373",-0.0127255321739329,-0.0559378818195294
"374",-0.0434274736636718,-0.0499532126135572
"375",-0.036218324401352,-0.0421660647467334
"376",-0.025414547867995,-0.0451433302961491
"377",-0.0124029022009638,-0.0366098559342755
"378",-0.0410284887970217,-0.0243380529991506
"379",-0.0315520641301022,-0.0523916265952552
"380",-0.015657051045674,-0.0307289123334212
"381",-0.0231005790534665,-0.013692898003705
"382",-0.0550842664283615,-0.0201312893424325
"383",0.000947694228374635,-0.00972730705338117
"384",0.0198964225048725,-0.0274161765356013
"385",-0.0182100004231801,-0.025548106635751
"386",-0.00703612637284281,-0.0284668465271588
"387",0.00147624394419551,-0.0311483722120171
"388",-0.0143034837521227,-0.0273153701287764
"389",-0.0638147372284424,-0.0167071863204075
"390",-0.0294496553380642,-0.00337530885177114
"391",-0.048039966148618,-0.0266885739696835
"392",-0.00514277446835584,-0.0160974912045137
"393",-0.0341956857295971,0.00713723819973675
"394",-0.0305195373993537,-0.00681040495604205
"395",-0.0206071231539808,-0.0486851950289816
"396",-0.0388700670867457,-0.0108595927255312
"397",-0.027527598746767,-0.0204008603640744
"398",0.0166045967164194,-0.0143317180487819
"399",0.0184008687128333,-0.0169923750475611
"400",0.0140663196263811,-0.0582756114463695
"401",0.0357562564053165,-0.0158923489969862
"402",0.0469755157097556,-0.0186291284567213
"403",0.0188162759515381,-0.0227233935270207
"404",0.0305900776608908,-0.0383681850847107
"405",0.000254224529708933,-0.0104600862860402
"406",-0.0122818227299535,-0.0381842599532555
"407",0.00771198987084395,-0.0486454543148416
"408",-0.00735860037407338,-0.0499611864995284
"409",-0.0102643828090261,-0.0602497778642631
"410",0.0060685441028713,-0.0597370613795598
"411",0.00777438783029203,-0.0804158687421347
"412",-0.0113128584399062,-0.0906781248254207
"413",0.0132477181921333,-0.0740887235185166
"414",-0.0306918069397477,-0.0776027944874301
"415",-0.0128745715168381,-0.0767241284504576
"416",0.0335908791788478,-0.0797568258243889
"417",0.0190139873073932,-0.0714734303264995
"418",0.00717507710047539,-0.0792321471762261
"419",0.00816157460751681,-0.0473936610834032
"420",-0.00514843314908308,-0.0738463759393695
"421",0.00743425921625219,-0.0804362521666604
"422",-0.0158455466123492,-0.054097276473762
"423",-0.0106582329156151,-0.0559744118584517
"424",0.00724425291912052,-0.0245229410060121
"425",0.0106851350774662,-0.0345227823303098
"426",-0.00330470089193265,-0.0280842326967617
"427",0.00236532199541912,-0.044249789905314
"428",0.00724100977245918,-0.0325542372236109
"429",0.00836102581010369,-0.0327952508124019
"430",0.0163152278211642,-0.0389456557124438
"431",0.0162146025931211,-0.0547283166329405
"432",0.0164726650979954,-0.0246130185641747
"433",0.000998907899196755,-0.025788175913091
"434",0.00367664288700876,-0.0246895603333723
"435",-0.0109359443254438,-0.023003523507197
"436",-0.0158464305784448,-0.0349889612388247
"437",-0.000691891669615421,-0.00969422619460386
"438",-0.00726302916807733,-0.0393780633573423
"439",-0.00963003019315834,-0.0545703852151424
"440",-0.0285745534192581,-0.0290939994665991
"441",-0.00139877251756523,0.0411332903170799
"442",-0.00265448263850625,-0.000943596663133993
"443",0.00579369363412075,0.00312047052886686
"444",-0.0250981505123565,-0.0326793002571927
"445",0.00059904295624983,-0.03453715538633
"446",-0.000476053057918172,-0.0214293031866526
"447",-0.0140787136892813,-0.0279217375035745
"448",-0.00610240350794673,-0.0417901476508449
"449",-0.00250373175103106,-0.0396444210603795
"450",0.00548903625002005,-0.0281728758224032
"451",0.0203355047784758,-0.00269755595449636
"452",0.017177222168552,0.0368788865315949
"453",0.019841941085544,0.0238331594872129
"454",0.0139181940284273,0.0398725533197589
"455",0.0105685788040356,0.0227667818164153
"456",0.00726396413587425,0.017993407128533
"457",-0.025288151147417,0.0143754203677175
"458",-0.0309127401408739,0.0123498564014513
"459",-0.0194292770577377,0.0105603911665594
"460",-0.024374032343403,0.017119138498134
"461",-0.0365766875157691,0.0247417573291484
"462",-0.0646711733618331,0.0347672983266365
"463",-0.0252615321172859,0.0382583054628516
"464",-0.00754068783484579,0.0366411686972853
"465",-0.0203711218222166,0.00758630417971308
"466",-7.77112786257378e-05,0.0217841339242814
"467",-0.0228770757528668,0.00823944953267395
"468",-0.0397627078190037,0.0228890828155966
"469",-0.00872832384752457,0.0497115386813397
"470",-0.0478188223519567,0.0235662657844047
"471",-0.00709816739282053,0.00232902399125888
"472",-0.0521617936988507,-0.0162610322453929
"473",-0.016133021070278,-0.0167447987463946
"474",-0.0148763119690135,0.00680599836851649
"475",-0.0140885937363442,0.00904220214082207
"476",-0.019526620582703,-0.00063042345440793
"477",-0.0213951319386136,0.0308308685768157
"478",-0.0184678526164036,0.0217939046020248
"479",-0.0266187231268258,0.0273064289576416
"480",-0.0067536122863701,-0.00217449505463516
"481",-0.0197867722718838,-0.00031679795557479
"482",-0.0388158644012248,0.00446293679677014
"483",-0.019706402477734,0.0170287562967751
"484",-0.0178202792919431,0.018668815158318
"485",-0.0140872178522547,-0.014166921842934
"486",-0.0267943554202821,0.0205191264854005
"487",-0.010599299533782,0.00888563536130102
"488",-0.0395602940461647,-0.0175409503698147
"489",-0.0687127659909079,0.00141801938067099
"490",-0.0647484803646009,-0.0128698344455524
"491",-0.0460785944258173,0.000500571070173975
"492",-0.0485651973708427,-0.00971509248270542
"493",0.00572411820388975,0.00541877905707002
"494",-0.0227211862886246,-2.96501783342284e-06
"495",-0.00830573397973395,-0.00357441183693431
"496",-0.00727676665620232,-0.000954542883615986
"497",0.000365113552727078,0.0204717915227019
"498",-0.049358164517234,0.0129839353077643
"499",-0.017829373659032,0.0142498506303092
"500",-0.0174059304593937,0.010449673778495
