"","Independent","Dependent"
"83",93.0906006761294,112.534116104677
"84",134.843002336797,156.020045998517
"85",125.597578717628,128.386912232983
"86",110.659845817418,112.267216082554
"87",115.965563030653,123.809342976826
"88",89.3010669247524,97.4713707889422
"89",95.9630012127868,102.896604298694
"90",140.143125090726,126.42945465804
"91",81.1451075695084,60.0178297300317
"92",110.974961263778,98.6405565173374
"93",99.830279654035,114.797170108399
"94",71.8730961050767,44.8438110315671
"95",146.2675658096,120.837570178306
"96",143.928479197225,175.26523879477
"97",146.018964457088,157.68469377955
"98",80.454201122452,93.7745589362086
"99",69.8539768156709,50.1619050739099
"100",81.0177551685418,75.9370921620713
"101",148.23932006132,173.424276750923
"102",100.005128380687,71.435393964664
"103",113.936078409486,127.481657969034
"104",66.1254488386842,43.0688893983162
"105",80.9421210259935,54.4853521102358
"106",84.5313576443459,92.844029389667
"107",132.337354285534,157.875433089688
"108",93.8034179227688,120.05579779732
"109",81.4492737957723,38.1042559097851
"110",101.714661936254,100.765117544951
"111",99.1525631241688,95.926988408059
"112",138.644085545297,143.837583239731
"113",120.733400293216,93.4270351026352
"114",81.0306408023644,87.2849734193156
"115",126.188582387557,152.430049456629
"116",141.165248666838,183.901173101544
"117",92.8634808139735,63.7236333393525
"118",74.7040829618796,30.677553707523
"119",120.153638088031,102.59249893214
"120",84.818223248986,77.5984352997813
"121",102.641399293795,97.450069730869
"122",87.4478193899637,83.2703561528323
"123",121.884738986447,129.019876938373
"124",90.5776779071109,91.9640657052799
"125",131.490383192952,142.813914517721
"126",118.365364177811,127.151359771957
"127",142.66027439916,149.292047574605
"128",143.846618057006,146.016344939354
"129",128.998074560978,120.728385587328
"130",151.428930922059,146.931273764047
"131",149.30792351783,160.749139432759
"132",135.584546803572,146.88186946322
"133",127.982799464426,148.217543480251
"134",89.2832888424436,80.1582043669894
"135",66.0011645835159,31.0476146979565
"136",132.189758457615,112.589316363868
"137",106.89366399148,115.81913332648
"138",113.611475616463,100.810458471887
"139",149.740773736001,143.980269385867
"140",148.695491487926,157.312885809829
"141",148.14578552742,177.968270753429
"142",113.489287290743,113.510753854959
"143",134.945691570283,174.08792165282
"144",139.340852898811,119.985891232151
"145",155.05662854686,154.305788975796
"146",103.71893217237,91.1244176817414
"147",153.282056183671,179.476754128514
"148",133.507708853282,157.978373591372
"149",114.776454639988,128.375695668615
"150",114.941345687074,141.434621673532
"151",153.188964359326,155.177456742413
"152",110.907435285906,126.630818432885
"153",80.0217670852175,87.1145136839752
"154",115.481331821013,122.474695374503
"155",101.168608407194,110.593218449743
"156",109.825142748962,146.1200918343
"157",140.503939774144,182.82479920219
"158",130.283981065152,161.100046631938
"159",132.82645190455,145.651444614554
"160",103.059309026881,90.8775086147972
"161",129.686723698278,148.828860330421
"162",109.634264022196,115.450083676596
"163",61.3166525096226,35.5015278433361
"164",114.337273508421,131.131720233609
"165",138.861722604843,131.410247735574
"166",71.8640721676678,65.8832387557431
"167",83.6092711577825,79.1181931365576
"168",136.608489275652,171.426047838571
"169",109.197114820734,132.851075802442
"170",144.762726330518,185.302778466535
"171",115.246742109466,126.512504505901
"172",87.2962450811554,79.4209112594998
"173",117.351804530866,132.52016980215
"174",92.2747097830303,88.8888891049592
"175",90.8956603725348,90.9920893459507
"176",102.330959393167,92.9218033836633
"177",79.4634740831596,82.948945244443
"178",126.52037604367,125.441664250835
"179",144.953816214176,185.06989089445
"180",97.1184224026866,118.274539614918
"181",108.217616127754,126.4421789604
"182",97.5491787495847,93.7363265074279
"183",73.5758798376977,72.63163766601
"184",92.9337398385927,95.0603484501605
"185",84.3357761045822,51.7836674953278
"186",115.878484750568,116.352666787008
"187",136.476690209967,120.161758689656
"188",82.7174966077884,66.5105206945192
"189",162.132893666056,144.674386662299
"190",90.9255535641929,64.4037847631172
"191",109.329738468418,104.123530658992
"192",85.4003504213351,83.3656535461384
"193",96.7521960112875,105.227619921877
"194",93.324398476259,126.459557759628
"195",75.899426584033,65.2237303182527
"196",127.803664756863,135.101980109574
"197",123.630663893392,132.529829220113
"198",102.107254592543,86.0364864186852
"199",114.679806184425,101.683888278044
"200",105.431775563721,97.7608071990271
"201",77.4570272339108,34.5851620936809
"202",125.136921362007,126.578261799722
"203",89.210914369151,100.079281855998
"204",125.006147003211,121.970643183151
"205",104.262950674666,86.464106061789
"206",93.5453012617201,109.10571033834
"207",149.377713488477,178.598678303633
"208",100.259186970289,94.9592215243571
"209",107.295159781815,114.927540381086
"210",70.7003130299601,48.7037511244641
"211",118.707676621457,125.430428128778
"212",88.5997816768884,91.0454819138619
"213",90.6878280162811,91.7998363936774
"214",131.279271188549,138.455023597436
"215",137.797518953142,163.996242229091
"216",138.823430718634,153.891877032298
"217",63.0513201164026,53.9293454504977
"218",62.3292803357448,39.7843532213177
"219",72.3731489249704,63.2208076264024
"220",69.246808142177,73.7965660949412
"221",92.9542859637781,71.2236712916059
"222",85.4573455150817,84.7345792582356
"223",75.1284245974779,50.0600022061371
"224",89.270497754729,90.8760123628638
"225",153.343849778788,166.649816666692
"226",67.9489668133259,66.0829224338666
"227",106.240872553391,109.763678840046
"228",85.4011073238778,77.3331732052115
"229",84.0155722817148,78.2684323287674
"230",115.679042832666,129.300281228077
"231",117.915096041492,132.264848548232
"232",89.5857927977933,81.8465181379335
"233",77.6268296629627,78.8172682282684
"234",120.625563346867,147.266935351066
"235",63.4407780935079,21.8889243041356
"236",60.7067428868695,27.7093803648459
"237",59.789275847001,48.7736287974674
"238",75.478473851593,42.2436583106905
"239",78.8892058066915,68.9866966103932
"240",153.408530777156,158.028207656571
"241",68.3618470768498,63.1056294905649
"242",78.8827073116148,53.4741950974984
"243",168.094911622238,162.789807760701
"244",82.9018704963075,84.2980836710031
"245",76.1294980149341,84.803065512228
"246",102.330419104183,81.7623685578713
"247",100.943883608602,58.1832752715554
"248",147.354811093225,172.927526889629
"249",126.064191742049,135.401193272374
"250",56.5987083805505,42.5464806917602
"251",147.051087659367,151.952782818782
"252",116.91975701366,156.702560192579
"253",102.343579344569,123.92181843496
"254",88.2460955416307,94.1823129567894
"255",98.9403747110966,104.95643109736
"256",119.351724549659,132.386994699819
"257",99.2244923608543,144.154092735836
"258",124.50944017325,115.98980563614
"259",105.991755076481,93.8318544849101
"260",99.8039475613846,113.565796462485
"261",124.435509775466,127.986342884537
"262",82.4837934357885,76.7120259067041
"263",107.768515290499,113.544647344033
"264",86.7003538718718,100.222022042448
"265",96.2358495778391,96.2963476185143
"266",89.7946646726348,104.733797437515
"267",79.3421821244111,59.7526275426722
"268",108.648934370088,158.307846300182
"269",57.4372649517534,63.9339173396275
"270",125.361156431278,139.001528912916
"271",115.222994947199,117.618165161195
"272",77.9554150956199,72.2038650193083
"273",143.805545739746,168.580652615358
"274",84.1579571595891,115.114673892475
"275",115.22249294202,110.433839363868
"276",133.236603548194,167.047570354967
"277",101.000264477099,64.9828918785015
"278",121.329092676419,142.339450233293
"279",84.5752249935869,55.783806998363
"280",124.707590414262,136.635984543706
"281",139.801908980739,140.873679117541
"282",105.163328260142,104.18491861913
"283",77.2742063457383,85.6206643063079
"284",138.812979564407,115.580248652683
"285",128.115964062784,165.632948875795
"286",83.8171057502765,74.8971122764723
"287",61.6129910117939,30.6382403039005
"288",122.557782436348,116.340261801936
"289",110.76375264596,107.853055721632
"290",154.696480065564,144.836788548099
"291",67.4383052485711,27.0132922145651
"292",58.9297451427092,21.5276366291111
"293",83.6099980118263,89.3372507475342
"294",102.863686256142,99.3646184567339
"295",93.0788299332749,107.995692585148
"296",74.0012147497381,74.2225094337776
"297",150.189247617389,150.338120637852
"298",136.257497320433,146.910532479262
"299",77.2348763342888,81.7579364012338
"300",137.932953662899,133.988248809214
"301",98.4019016955753,108.700078708208
"302",119.829340320052,147.847972595725
"303",77.4018451041021,76.6284585885045
"304",137.176650236864,138.044772531028
"305",98.0947261263041,59.7111199438005
"306",70.4066290067135,35.3975611900051
"307",77.2759562055321,61.219117826321
"308",87.6029945035852,90.0284395803573
"309",82.8546526978109,64.8177554483987
"310",105.348861092941,110.854881221029
"311",148.967615607943,134.113977532287
"312",127.353692938117,136.473778745559
"313",110.413618941163,100.814978990389
"314",100.622340558213,64.947440610195
"315",127.208650133069,137.74531912154
"316",111.550219723409,94.9673430265018
"317",59.6768814666869,37.9541123097543
"318",89.0347871446794,105.278668217255
"319",104.933690786617,90.4722534188063
"320",132.452937768678,134.001949339963
"321",89.4526820325046,76.1337313642609
"322",118.61770500943,111.392498832777
"323",81.8485741566577,111.123477905861
"324",142.919548067743,142.24274172744
"325",129.185977163743,128.228436168948
"326",148.463593090624,189.503325162942
"327",101.31607005269,112.516373651922
"328",148.990549754794,143.976155963759
"329",122.257516685602,153.042417527561
"330",131.240358428115,136.963805400998
"331",85.4075642374381,74.4526888929546
"332",129.348283280072,152.025607035974
"333",134.611486129922,157.318493783606
"334",111.323022687003,101.46575724676
"335",108.520330610726,86.9839415944274
"336",99.8645802464541,61.945898576454
"337",139.442738861445,145.167897035177
"338",76.1519713280851,83.1775826736004
"339",118.783803710936,132.990727099326
"340",99.6920555862475,93.6173988883153
"341",85.6550500200592,89.9365482232919
"342",105.272018645946,105.747865367256
"343",126.571221583636,140.044110364993
"344",86.1242107912413,88.387714016878
"345",97.4877842855224,69.4815246297658
"346",113.381837018186,99.3530076540452
"347",80.4943673031692,111.41392097222
"348",98.4103985959657,86.8359740539084
"349",145.657101566962,156.889855643179
"350",111.326728681409,123.921714679686
"351",115.40163094986,146.651521892964
"352",97.4417485385453,88.1355753111326
"353",144.257647842564,146.097902331455
"354",111.891813258,103.458099708038
"355",77.6980382644515,53.8376391139189
"356",71.0924084850773,76.1458889629776
"357",119.783617728868,130.757273553162
"358",106.931029083971,86.7592870954783
"359",71.4177982287162,74.0307647484352
"360",80.9375948525202,57.5988627164152
"361",138.666872056426,119.760520713805
"362",90.3887639209063,94.805447274714
"363",120.510748297748,119.343690698326
"364",139.920563950533,155.346787865011
"365",72.4234449403965,52.0473032009605
"366",117.701759668012,126.991902599669
"367",150.006582907221,148.810880850813
"368",106.670863119797,103.335426081274
"369",94.6193525638396,97.1603003898297
"370",95.8415089608043,103.045367693898
"371",148.674762416583,184.808989482167
"372",86.9644180168441,78.3376406438418
"373",102.449764747206,97.5733381904634
"374",97.7639439681673,106.354798427561
"375",78.1946675935844,68.6732223046385
"376",78.7613399364443,55.446104342686
"377",132.266934796315,140.177456098979
"378",132.736540381072,132.113396565033
"379",77.3544086332771,75.8648543602915
"380",92.095892684734,78.1566289529692
"381",125.211941624787,140.23704414977
"382",99.1285470633805,91.6555101754158
"383",80.6457620895625,51.2691551687683
"384",74.1725590812411,48.5096902560072
"385",107.119687917139,97.9265243255274
"386",59.5646135262162,25.5317802817314
"387",74.2901554239036,58.1896778865781
"388",148.641816405202,133.308818740456
"389",109.169966566134,124.092955504928
"390",89.7305777015064,83.9314948576532
"391",115.038014432238,122.627125770934
"392",90.8228738483977,64.9790951682821
"393",59.4257577606032,41.3897434217128
"394",133.369580463297,138.688277091443
"395",153.24817010395,152.630431501069
"396",115.092969306436,131.248314409308
"397",83.6145303540915,68.4101372396339
"398",118.978559991851,136.430846327189
"399",112.394927732832,139.934214478913
"400",99.7605289650402,91.8140753759835
"401",109.373960968513,146.491213429928
"402",96.0983682718049,75.54779651491
"403",93.9103937675674,61.2148365944143
"404",79.3917757852396,81.1419694680083
"405",115.475774312409,133.185074295396
"406",137.400389830501,169.990775413668
"407",75.5117805910052,49.3553016164687
"408",105.907927174493,125.857893170399
"409",127.341005031903,154.01263408594
"410",150.620537591617,165.976850603786
"411",126.902971006919,148.712861674488
"412",100.772336558718,96.7557887607791
"413",106.625143518108,125.53744068104
"414",144.74727846743,167.550106301651
"415",96.2364627177814,70.1088806847192
"416",104.409532451964,96.0924018547536
"417",146.160994068888,141.539390964133
"418",134.14126864597,152.307706403579
"419",139.190985582165,105.510592428996
"420",87.6656405879587,90.9394914042784
"421",107.302671193777,132.002119282885
"422",94.6469298877472,53.5563910375521
"423",144.865137759266,130.135519244431
"424",128.700724071807,156.273765601418
"425",134.382296905032,118.310888361535
"426",62.8865077813123,38.9580705632647
"427",97.6474818790276,94.069629740991
"428",102.126332178192,107.792035798139
"429",151.03768817586,182.08878247585
"430",101.064709316784,113.215639528565
"431",84.5654370696119,67.2407353179655
"432",94.9462468056932,105.231212410278
"433",120.180574679915,117.567873832518
"434",144.661839432357,164.674715051657
"435",57.677661266332,32.7908594890783
"436",71.6951299690828,81.4943375691363
"437",107.66265652405,67.5155761128571
"438",86.4072040026597,115.457928729855
"439",141.433598973159,150.655557108996
"440",114.364837600519,68.9017888465322
"441",47.6289834067288,6.78081691738794
"442",95.063888938577,82.2056006120949
"443",74.132546572945,63.9820668154357
"444",123.210737325144,141.408294719304
"445",68.0997876218555,46.112233301907
"446",78.8462119129003,74.0092131792385
"447",137.856310010819,149.962207015177
"448",99.0379259700323,100.302511343294
"449",74.0373224216777,86.7974671648908
"450",101.918426873956,122.43170502778
"451",84.8725794036258,86.4599220410613
"452",75.2499540110061,50.3504400860776
"453",112.960096600415,127.688510188354
"454",65.3099870636157,61.4791453503086
"455",122.214480055308,138.262655935868
"456",108.965747760823,116.924808732391
"457",139.482141540308,108.639917244532
"458",139.537759405377,180.57127576267
"459",173.300643726447,187.482828154777
"460",143.70600389603,207.186847512828
"461",181.393520841801,201.197992643176
"462",163.614842254608,197.367231481889
"463",142.812958333342,207.172697509173
"464",142.881305123978,131.266658668943
"465",169.25905049466,204.14586002689
"466",148.095678012408,172.68626132864
"467",151.076080836565,175.113014658436
"468",169.003590550432,211.331993671829
"469",136.393330448558,150.359507504719
"470",116.696809697768,148.408003475911
"471",84.4663560751409,89.3972669919173
"472",140.427957161894,190.934718140272
"473",82.6396767262872,82.3473265917291
"474",95.3405858574336,105.899378797626
"475",142.899640672412,159.804219842154
"476",101.148322634542,135.161378917886
"477",147.990163096602,166.573131552273
"478",168.906669206318,187.45348407539
"479",165.041851674923,174.628630859765
"480",167.681835361269,226.95702943333
"481",110.180525186456,145.088549581943
"482",178.27788090287,197.691313106529
"483",144.88334477249,164.5818844158
"484",152.362703355151,171.004550599569
"485",80.8198866908817,46.1570186040462
"486",93.7782255118236,129.616230694001
"487",87.3791869322304,88.7560069147236
"488",81.3257230528257,49.840800178662
"489",139.191580435629,144.810653015373
"490",144.429355924775,179.358833315001
"491",163.602842767165,214.001671475789
"492",169.487135235052,195.361498469332
"493",157.012027130272,166.558794426379
"494",167.295767538919,168.595511465744
"495",76.7163608393378,53.7279515202014
"496",126.116701897754,148.383715168663
"497",86.7355090953439,87.0760726184749
"498",144.874800739443,167.434818878517
"499",147.78645757452,173.107945030782
"500",149.169246165596,239.207892902658
"501",160.103759718845,223.16641024832
"502",115.059638792867,118.98588740118
"503",171.216005941352,174.739940801888
"504",122.990570486966,159.440646770453
"505",130.692245996222,139.738418052768
"506",146.842713613617,149.618779591688
"507",111.668773180121,126.213843900968
"508",141.192124999735,185.066208537524
"509",149.473035230192,169.229520475191
"510",120.084892244498,151.099815132523
"511",102.655923652937,120.380340416106
"512",167.282672469872,181.521679185747
"513",159.416859617285,138.498335439762
"514",135.23470033159,155.856687915152
"515",146.221895909117,208.254951993661
"516",144.809715457058,149.89796080537
"517",138.987766708602,176.31207761722
"518",168.044459449205,177.357759190283
"519",145.593092205594,206.014445204145
"520",145.289825273496,186.238159305323
"521",155.304981068965,195.140395282951
"522",157.754450896984,154.197622661929
"523",187.964959680388,211.501850573747
"524",160.790633175161,189.559761170871
"525",168.049056380829,171.754986918764
"526",166.66804182436,187.906661848314
"527",91.9101136855188,105.397090792205
"528",94.2141886960421,94.2492074994924
"529",162.229419167662,177.780565093068
"530",166.568681586652,176.357858696595
"531",159.090764913125,180.693695350595
"532",168.574197540041,189.717503786782
"533",83.3491654257674,44.900897474942
"534",161.845760272939,194.234218922373
"535",135.84148439882,183.345283711581
"536",164.816408092613,199.881064452835
"537",157.73978598842,184.80762096023
"538",97.9325740791165,110.075589984465
"539",161.896391562303,195.85120900751
"540",128.404139446898,142.689174064999
"541",84.0337097059722,82.6526094136711
"542",177.368179492818,188.038309461093
"543",147.778344662079,149.938250818802
"544",157.745447106683,182.723494148663
"545",93.9239510024625,99.7086213130203
"546",136.680725455779,142.401821973517
"547",159.263082396882,221.240408710422
"548",149.757912148706,189.994810038209
"549",128.73094235627,178.144537551087
"550",166.038151694434,232.23939444659
"551",124.266243810962,122.726605646534
"552",146.562201599919,202.440659978361
"553",87.5264891759053,81.6252156066327
"554",91.3452927108491,118.402078396297
"555",166.663385231454,166.283481004644
"556",74.23921570014,58.4684767673752
"557",170.24397394575,219.79901740781
"558",83.7369788667781,85.4300521435893
"559",72.1603470542425,83.999505543015
"560",167.428986611572,221.60200691353
"561",119.806880458151,176.604812713506
"562",150.621815662398,188.228552733421
"563",143.418539025171,155.622207334508
"564",177.187324673223,189.459991604232
"565",109.908961624826,127.799069324019
"566",152.212057338393,146.059051836615
"567",171.984681343056,196.910633556814
"568",165.611119631611,168.188128858449
"569",182.111502142518,188.172841809845
"570",143.092976419285,152.517195974858
"571",115.27795801506,97.5556374997144
"572",86.6046271206644,84.8515607185222
"573",134.813709463172,165.049706947448
"574",131.926386979921,205.223760665812
"575",88.2212684304172,79.9361614075478
"576",138.510688032323,183.702525166231
"577",173.23362278745,187.822552777948
"578",152.432222275586,220.492543230531
"579",152.344405657357,193.334590475298
"580",173.174508552339,166.951363342206
"581",126.636039790024,163.579116765053
"582",126.461785297341,126.782196510214
"583",174.832758813697,170.701071765292
"584",130.471280141601,127.340619331912
"585",123.208291652876,131.508447343602
"586",162.54632967573,181.069277407296
"587",163.707092797165,211.141872163582
"588",101.850770513855,104.80964540642
"589",123.508810572478,154.872143991742
"590",166.610954862074,153.171453430688
"591",122.733823631308,159.569786229683
"592",152.302076051944,163.259719821718
"593",178.627053586891,194.123569222316
"594",138.057284774296,197.035393881947
"595",99.6329513198777,103.541723188374
"596",152.110159667473,191.149643866192
"597",153.456470162622,192.876021816675
"598",96.0526847356736,71.3259699007402
"599",132.539540239257,141.891855142844
"600",130.464011045639,124.096804589162
"601",86.7727813770849,80.6059071934039
"602",170.231441215886,135.354312895611
"603",164.300272432333,178.799161850434
"604",161.128619538908,180.217296149184
"605",180.551059816307,203.572332407651
"606",109.188664202901,133.459801591111
"607",171.976561797833,177.467679632702
"608",124.42024626783,213.660454253688
"609",81.6564093358184,82.8269881759032
"610",93.5242143605753,99.7089290121101
"611",96.98234274849,113.057316846448
"612",131.646442050858,116.247030774153
"613",79.9254245349039,49.6646640510204
"614",176.978806883014,182.98767682868
"615",103.301147506544,102.29657299351
"616",176.658175629647,169.141175705744
"617",108.849737866165,149.452667466293
"618",150.661367220553,158.88668064261
"619",166.782072194574,195.385419308926
"620",126.803884955218,175.249157672235
"621",141.351484643903,171.341898958929
"622",129.82818028787,115.896058509937
"623",135.414020681221,117.704926596775
"624",147.562887043077,148.948954060911
"625",149.21124943593,203.826855764461
"626",174.461327525479,185.381319535025
"627",145.343242920796,189.706580321918
"628",77.9005903557932,49.7628411449119
"629",91.3477977057693,88.4147486967147
"630",85.3745654130924,72.2758884316932
"631",165.293040972508,204.270684223909
"632",181.573203398958,209.57624091942
"633",147.539523253557,165.902753077454
"634",130.645908501688,138.970216193948
"635",86.1798292841847,77.3207657183279
"636",173.019668252174,170.921656171247
"637",173.811002795721,193.318731169473
"638",123.778690552873,110.340430013644
"639",167.97640891582,160.329839117438
"640",109.970774057101,121.931457162069
"641",167.58156236075,145.9506454457
"642",126.15570989698,148.63090439016
"643",132.910554279031,142.709158758623
"644",97.5517834438507,109.286113655458
"645",122.539104676895,140.976577761102
"646",72.4817989129513,40.7037375883633
"647",132.820301932667,173.362698909699
"648",148.469354511332,189.065189413803
"649",77.1574980111857,48.0117778205742
"650",160.698183204215,160.197847153717
"651",149.365236486294,189.068060710151
"652",137.538594833354,190.088685319814
"653",131.87136645817,174.815346851976
"654",131.794944253199,181.648114182579
"655",124.365998617334,119.135052788887
"656",154.16051626335,188.885362096207
"657",162.088115174359,134.89868608145
"658",149.729121787978,204.332344632658
"659",164.06373310408,175.321316257725
"660",71.2974959133765,43.7215011173198
"661",136.944084952776,121.447812621126
"662",109.28631707074,54.3354019398329
"663",124.475374210923,118.390237274725
"664",136.337721767806,98.3778605928335
"665",150.682463167257,176.765026133213
"666",125.801271897109,156.082317932865
"667",149.19347174525,154.360300813132
"668",163.388780832676,173.929426408572
"669",144.643124607276,123.267372363506
"670",138.725963416687,185.082691984053
"671",101.109559930336,125.735206882775
"672",71.1302344738285,47.3293683946176
"673",75.6140929509952,66.567363910754
"674",126.99889522317,170.107603285429
"675",143.963254126581,197.368600128752
"676",129.735392527402,137.418393557557
"677",95.704527630801,109.512089952803
"678",91.0020360856602,82.864909026866
"679",147.977893883335,173.753945104568
"680",117.413678194571,144.568392693302
"681",165.25018682825,201.884800735448
"682",122.876287422909,143.533711720645
"683",134.36599203284,183.291542364538
"684",86.9096179784866,93.3565196452186
"685",85.5225606776452,66.6193699027912
"686",137.443066700332,163.969935158281
"687",153.621676466074,194.90488594189
"688",159.474378261076,171.099320706495
"689",120.23256339491,137.772030642299
"690",90.4172831925721,89.0434990283877
"691",175.808531443971,210.774945110061
"692",144.959082380762,192.828789465063
"693",155.230653589666,195.337888475423
"694",82.139125514161,72.2007997361096
"695",85.6146920379546,98.5568420838481
"696",142.953825360563,161.360032471614
"697",139.299235517842,173.068441345461
"698",122.891165406599,124.452858845125
"699",88.4397177933918,71.6727196685951
"700",148.800391934782,126.930853596568
"701",126.587992422859,136.99994503872
"702",83.8933601052937,56.4930316627787
"703",117.248922961733,134.73916351488
"704",75.1028996503676,54.3529983630458
"705",133.382893397626,169.674331268565
"706",166.882517433394,201.195071813387
"707",105.533289506805,162.821105236848
"708",112.686754964156,137.239650427206
"709",121.932284930997,149.331300023108
"710",146.315589126799,160.0762789223
"711",104.95819326968,119.23730196554
"712",169.169775386422,205.323129430834
"713",152.034067727332,200.027014152593
"714",92.2225137361664,105.268448748854
"715",101.75584662357,113.505638756728
"716",144.796590739651,174.855871048856
"717",163.348301738615,224.622842591221
"718",138.672625445569,164.878099091019
"719",111.6891108694,134.206653963423
"720",111.143481205457,161.891463847179
"721",94.6588000422451,108.076464070797
"722",130.327410194373,124.490162206749
"723",117.305926138452,190.657341833256
"724",166.405900024001,184.350724664362
"725",168.565979907629,190.411421835122
"726",145.797186696521,145.273534171293
"727",125.957992578877,152.661733860627
"728",162.740743957442,150.231371242157
"729",160.955651546743,198.898555623438
"730",135.453764836564,160.296051699873
"731",143.863943509179,153.686592818671
"732",148.677786242908,176.57643229277
"733",105.046743708555,128.305338228267
"734",169.807437659167,178.574156165661
"735",141.401275223479,117.923910577204
"736",175.25995899975,176.704832125055
"737",153.535277693786,165.832298688823
"738",131.789104136107,128.700084914917
"739",138.651090113892,171.369901372457
"740",163.616601275347,135.791677018307
"741",137.732514863465,153.838838159665
"742",151.569720509868,145.438612311717
"743",140.966491938323,126.466906564534
"744",160.262314905448,173.843856791659
"745",152.465660117774,202.428592492637
"746",161.836079799437,189.842341458751
"747",122.5561017361,131.814975803631
"748",145.708742671829,162.470302284071
"749",137.917562393677,162.810027566775
"750",146.796993208267,238.86761308314
"751",124.664352542102,136.559494340976
"752",100.415020018717,121.712140432142
"753",144.181808048679,105.006794536831
"754",112.040227975315,106.702304715426
"755",122.756313087583,120.970332901975
"756",192.931128912717,274.798629884868
"757",141.607746825886,147.41116926068
"758",175.087201236681,252.017988487184
"759",147.752849702046,185.03501565384
"760",146.924837256336,197.106244376237
"761",159.162162455133,208.304389737743
"762",168.374856242898,210.945329719236
"763",153.846025565592,202.308876814222
"764",90.0691440033623,205.49699511255
"765",162.298293593634,191.671753777299
"766",150.621192449401,164.566697264838
"767",184.247433246717,238.060644881803
"768",181.632498792488,212.747884618973
"769",89.1892992957865,68.4489871239626
"770",106.794667155848,71.9579337084917
"771",135.910127457607,146.688596355931
"772",145.356000319669,189.145869074296
"773",157.101309529304,164.815055030113
"774",166.761000298751,169.820808074167
"775",132.473842798948,125.0041735198
"776",161.19871768343,179.808127526269
"777",128.813971591068,132.364991781393
"778",138.639009465669,126.246711925036
"779",107.80396433298,123.412402371762
"780",143.798667392158,188.127547830837
"781",144.82831649711,284.265963433332
"782",125.241429664831,153.828008789844
"783",107.192413280895,104.36263916975
"784",115.144505435184,117.533082529944
"785",154.624860749546,165.423365432089
"786",118.453622221581,115.776734993574
"787",111.385399110393,116.961728472983
"788",131.688591703489,133.272229522907
"789",121.44665767985,122.265459148827
"790",158.513950340154,213.380539715205
"791",133.012685351945,240.492075436704
"792",169.109135956583,182.657811019067
"793",142.539392353215,181.630142175342
"794",157.999012741861,195.989537472031
"795",167.401403768808,230.785492970727
"796",156.779479505711,188.907832297054
